Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
172.217.194.95-10.100.56.227-443-38353-6,10.100.56.227,38353,172.217.194.95,443,6,24/06/2019 01:50:10 PM,788955,17,8,589,1134,205,0,34.64705882,77.3320286,541,0,141.75,225.1620052,2183.90149,31.68748534,32873.125,74931.30151,347862,168,788787,49299.1875,125923.5007,445769,234,786898,112414,111088.3727,347862,32620,0,0,0,0,480,192,21.54749003,10.13999531,0,541,66.26923077,143.880383,20701.56462,0,1,0,0,0,0,0,0,0,68.92,34.64705882,141.75,0,0,0,0,0,0,17,589,8,1134,-1,268,3,0,0,0,0,0,0,0,0,0,No Label
10.100.56.120-103.5.150.9-53599-53-17,10.100.56.120,53599,103.5.150.9,53,17,24/06/2019 01:26:40 PM,108054,1,3,43,293,43,43,43,0,125,54,97.66666667,38.21430797,3109.556333,37.01852777,36018,54039.09893,98190,327,0,0,0,0,0,108054,54027,62455.91356,98190,9864,0,0,0,0,8,24,9.254631943,27.76389583,43,125,78,38.34709898,1470.5,0,0,0,0,0,0,0,0,3,97.5,43,97.66666667,0,0,0,0,0,0,1,43,3,293,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
216.58.203.234-10.100.56.21-443-38339-6,216.58.203.234,443,10.100.56.21,38339,6,24/06/2019 01:17:50 PM,18770,1,1,0,0,0,0,0,0,0,0,0,0,0,106.5530101,18770,0,18770,18770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,32,53.27650506,53.27650506,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,29200,0,0,0,0,0,0,0,0,0,0,No Label
172.217.194.95-10.100.56.126-443-33806-6,172.217.194.95,443,10.100.56.126,33806,6,24/06/2019 01:47:15 PM,15761998,3,1,0,0,0,0,0,0,0,0,0,0,0,0.253774934,5253999.333,8428959.685,1.50E+07,175164,1.52E+07,7579476,1.05E+07,1.50E+07,175164,0,0,0,0,0,0,0,0,0,60,32,0.1903312,0.063443733,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,-1,29200,0,0,603046,0,603046,603046,1.50E+07,0,1.50E+07,1.50E+07,No Label
10.100.56.48-13.249.213.229-49502-443-6,13.249.213.229,443,10.100.56.48,49502,6,24/06/2019 01:51:49 PM,18423545,4,1,0,0,0,0,0,0,0,0,0,0,0,0.271391852,4605886.25,8572661.565,1.75E+07,142735,960980,320326.6667,199157.7626,535652,142735,0,0,0,0,0,0,0,0,0,80,32,0.217113482,0.05427837,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,-1,29200,0,0,0,0,0,0,1.75E+07,0,1.75E+07,1.75E+07,No Label
10.100.56.74-74.125.68.91-35517-443-6,74.125.68.91,443,10.100.56.74,35517,6,24/06/2019 01:15:20 PM,3418095,11,8,7764,645,1460,0,705.8181818,522.4790557,517,0,80.625,178.6768332,2460.142272,5.558651822,189894.1667,237333.9523,669959,3,2654639,265463.9,321598.4599,774637,3,3418095,488299.2857,435551.3179,1103899,95,0,0,0,0,232,172,3.218166844,2.340484978,0,1460,420.45,510.404017,260512.2605,0,1,0,0,1,0,0,0,0,442.5789474,705.8181818,80.625,0,0,0,0,0,0,11,7764,8,645,-1,3101,8,0,0,0,0,0,0,0,0,0,No Label
10.100.56.74-103.5.150.9-22623-53-17,10.100.56.74,22623,103.5.150.9,53,17,24/06/2019 01:15:25 PM,915918,0,2,0,404,0,0,0,0,367,37,202,233.3452378,441.0875209,2.183601589,915918,0,915918,915918,0,0,0,0,0,915918,915918,0,915918,915918,0,0,0,0,0,16,0,2.183601589,37,367,147,190.5255888,36300,0,0,0,0,0,0,0,0,0,220.5,0,202,0,0,0,0,0,0,0,0,2,404,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
10.100.56.74-103.5.150.9-2675-53-17,10.100.56.74,2675,103.5.150.9,53,17,24/06/2019 01:15:19 PM,314590,0,2,0,378,0,0,0,0,347,31,189,223.4457429,1201.56394,6.357481166,314590,0,314590,314590,0,0,0,0,0,314590,314590,0,314590,314590,0,0,0,0,0,16,0,6.357481166,31,347,136.3333333,182.4426851,33285.33333,0,0,0,0,0,0,0,0,0,204.5,0,189,0,0,0,0,0,0,0,0,2,378,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
172.217.194.95-10.100.56.21-443-37886-6,172.217.194.95,443,10.100.56.21,37886,6,24/06/2019 01:21:58 PM,8675,1,1,0,0,0,0,0,0,0,0,0,0,0,230.5475504,8675,0,8675,8675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,32,115.2737752,115.2737752,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,29200,0,0,0,0,0,0,0,0,0,0,No Label
10.100.56.120-103.5.150.9-57829-53-17,10.100.56.120,57829,103.5.150.9,53,17,24/06/2019 01:03:52 PM,19820,0,2,0,264,0,0,0,0,211,53,132,111.7228714,13319.87891,100.9081736,19820,0,19820,19820,0,0,0,0,0,19820,19820,0,19820,19820,0,0,0,0,0,16,0,100.9081736,53,211,105.6666667,91.22134253,8321.333333,0,0,0,0,0,0,0,0,0,158.5,0,132,0,0,0,0,0,0,0,0,2,264,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
10.100.56.120-103.5.150.9-32974-53-17,10.100.56.120,32974,103.5.150.9,53,17,24/06/2019 01:22:04 PM,9059,0,2,0,116,0,0,0,0,72,44,58,19.79898987,12804.94536,220.77492,9059,0,9059,9059,0,0,0,0,0,9059,9059,0,9059,9059,0,0,0,0,0,16,0,220.77492,44,72,53.33333333,16.16580754,261.3333333,0,0,0,0,0,0,0,0,0,80,0,58,0,0,0,0,0,0,0,0,2,116,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
10.100.56.22-13.33.142.64-34975-443-6,13.33.142.64,443,10.100.56.22,34975,6,24/06/2019 01:27:52 PM,1854221,8,1,4732,0,1460,0,591.5,720.8280952,0,0,0,0,2552.015105,4.853790352,231777.625,364044.9795,1030218,7,1656454,236636.2857,392933.2558,1030218,7,0,0,0,0,0,0,0,0,0,160,32,4.314480313,0.539310039,0,1460,473.2,682.8817695,466327.5111,0,1,0,0,1,0,0,0,0,525.7777778,591.5,0,0,0,0,0,0,0,8,4732,1,0,-1,29200,6,0,0,0,0,0,0,0,0,0,No Label
157.240.13.10-10.100.56.74-443-52539-6,157.240.13.10,443,10.100.56.74,52539,6,24/06/2019 01:48:06 PM,59507,7,4,0,0,0,0,0,0,0,0,0,0,0,184.8522023,5950.7,13286.24287,42077,1,58186,9697.666667,22210.32415,54986,1,57685,19228.33333,22354.21878,43953,445,0,0,0,0,140,116,117.6332196,67.21898264,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4,0,-1,2771,0,0,0,0,0,0,0,0,0,0,No Label
157.240.13.14-10.100.56.74-443-54647-6,157.240.13.14,443,10.100.56.74,54647,6,24/06/2019 01:11:59 PM,15023377,2,1,0,0,0,0,0,0,0,0,0,0,0,0.199688792,7511688.5,1.06E+07,1.50E+07,3682,1.50E+07,1.50E+07,0,1.50E+07,1.50E+07,0,0,0,0,0,0,0,0,0,40,32,0.133125861,0.066562931,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,29200,0,0,3682,0,3682,3682,1.50E+07,0,1.50E+07,1.50E+07,No Label
172.217.160.10-10.100.56.21-443-39936-6,172.217.160.10,443,10.100.56.21,39936,6,24/06/2019 01:08:30 PM,15085744,2,1,0,0,0,0,0,0,0,0,0,0,0,0.198863245,7542872,1.06E+07,1.51E+07,33941,1.51E+07,1.51E+07,0,1.51E+07,1.51E+07,0,0,0,0,0,0,0,0,0,40,32,0.132575496,0.066287748,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,29200,0,0,33941,0,33941,33941,1.51E+07,0,1.51E+07,1.51E+07,No Label
10.100.56.21-74.125.68.147-41253-443-6,74.125.68.147,443,10.100.56.21,41253,6,24/06/2019 01:13:29 PM,8294,1,1,0,0,0,0,0,0,0,0,0,0,0,241.1381722,8294,0,8294,8294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,32,120.5690861,120.5690861,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,29200,0,0,0,0,0,0,0,0,0,0,No Label
10.100.56.119-103.5.150.9-48286-53-17,10.100.56.119,48286,103.5.150.9,53,17,24/06/2019 01:20:39 PM,1359434,0,4,0,796,0,0,0,0,251,43,199,104,585.5378047,2.942401029,453144.6667,532957.2669,1049017,21996,0,0,0,0,0,1359434,453144.6667,532957.2669,1049017,21996,0,0,0,0,0,32,0,2.942401029,43,251,167.8,113.926292,12979.2,0,0,0,0,0,0,0,0,0,209.75,0,199,0,0,0,0,0,0,0,0,4,796,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
10.100.56.74-120.89.97.12-41380-443-6,10.100.56.74,41380,120.89.97.12,443,6,24/06/2019 01:38:21 PM,90495619,47,373,2032,526457,1017,0,43.23404255,207.2942891,1448,0,1411.412869,190.3715977,5839.940163,4.641108649,215979.9976,1738155.675,2.78E+07,1,6.44E+07,1399482.978,5762973.713,3.31E+07,1,9.04E+07,243082.4382,1843613.022,2.78E+07,2,0,1,0,0,1504,11948,0.519362158,4.12174649,0,1448,1257.729216,472.2087239,222981.0789,0,0,0,1,1,0,0,0,7,1260.72381,43.23404255,1411.412869,0,0,0,0,0,0,47,2032,373,526457,-1,435,2,0,3453818.667,5146783.671,1.30E+07,6,1.16E+07,9034154.243,2.78E+07,5008081,No Label
10.100.56.48-103.5.150.9-33831-53-17,103.5.150.9,53,10.100.56.48,33831,17,24/06/2019 01:50:05 PM,3216,1,1,371,371,371,371,371,0,371,371,371,0,230721.393,621.8905473,3216,0,3216,3216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,310.9452736,310.9452736,371,371,371,0,0,0,0,0,0,0,0,0,0,1,556.5,371,371,0,0,0,0,0,0,1,371,1,371,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
10.100.56.126-74.125.24.95-41916-443-6,74.125.24.95,443,10.100.56.126,41916,6,24/06/2019 01:50:31 PM,15405771,5,1,0,0,0,0,0,0,0,0,0,0,0,0.389464442,3081154.2,6551393.918,1.48E+07,63827,1.51E+07,3776413.25,7348817.278,1.48E+07,63827,0,0,0,0,0,0,0,0,0,112,32,0.324553701,0.06491074,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,-1,29200,0,0,453037,0,453037,453037,1.48E+07,0,1.48E+07,1.48E+07,No Label
10.100.56.120-103.5.150.9-35521-53-17,10.100.56.120,35521,103.5.150.9,53,17,24/06/2019 01:49:47 PM,144896,0,2,0,156,0,0,0,0,104,52,78,36.76955262,1076.634276,13.80300353,144896,0,144896,144896,0,0,0,0,0,144896,144896,0,144896,144896,0,0,0,0,0,16,0,13.80300353,52,104,69.33333333,30.022214,901.3333333,0,0,0,0,0,0,0,0,0,104,0,78,0,0,0,0,0,0,0,0,2,156,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
172.217.194.95-10.100.56.126-443-34158-6,172.217.194.95,443,10.100.56.126,34158,6,24/06/2019 01:48:57 PM,15254926,1,1,0,0,0,0,0,0,0,0,0,0,0,0.131105192,1.53E+07,0,1.53E+07,1.53E+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.065552596,0.065552596,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,237,0,0,0,0,0,0,1.53E+07,0,1.53E+07,1.53E+07,No Label
10.100.56.120-103.5.150.9-51500-53-17,10.100.56.120,51500,103.5.150.9,53,17,24/06/2019 01:47:20 PM,62763,0,2,0,140,0,0,0,0,84,56,70,19.79898987,2230.613578,31.86590826,62763,0,62763,62763,0,0,0,0,0,62763,62763,0,62763,62763,0,0,0,0,0,16,0,31.86590826,56,84,65.33333333,16.16580754,261.3333333,0,0,0,0,0,0,0,0,0,98,0,70,0,0,0,0,0,0,0,0,2,140,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
10.100.56.49-74.125.200.113-35395-443-6,10.100.56.49,35395,74.125.200.113,443,6,24/06/2019 01:25:28 PM,53,0,2,0,64,0,0,0,0,64,0,32,45.254834,1207547.17,37735.84906,53,0,53,53,0,0,0,0,0,53,53,0,53,53,0,1,0,0,0,40,0,37735.84906,0,64,42.66666667,36.95041723,1365.333333,0,0,0,1,1,0,0,0,0,64,0,32,0,0,0,0,0,0,0,0,2,64,-1,237,0,0,0,0,0,0,0,0,0,0,No Label
10.100.56.13-123.151.10.177-44614-14000-6,10.100.56.13,44614,123.151.10.177,14000,6,24/06/2019 01:08:55 PM,7013844,3,1,0,0,0,0,0,0,0,0,0,0,0,0.57030068,2337948,1536437.41,4015743,999658,6014186,3007093,1426446.51,4015743,1998443,0,0,0,0,0,0,0,0,0,120,40,0.42772551,0.14257517,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,-1,65535,0,0,0,0,0,0,0,0,0,0,No Label
10.100.56.49-103.5.150.9-64653-53-17,10.100.56.49,64653,103.5.150.9,53,17,24/06/2019 01:19:42 PM,410994,0,2,0,541,0,0,0,0,510,31,270.5,338.7041482,1316.32092,4.866251089,410994,0,410994,410994,0,0,0,0,0,410994,410994,0,410994,410994,0,0,0,0,0,16,0,4.866251089,31,510,190.6666667,276.5507789,76480.33333,0,0,0,0,0,0,0,0,0,286,0,270.5,0,0,0,0,0,0,0,0,2,541,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
10.100.56.74-120.89.97.12-33930-443-17,10.100.56.74,33930,120.89.97.12,443,17,24/06/2019 01:27:08 PM,4000449,4,1,4114,1350,1350,64,1028.5,643,1350,1350,1350,0,1365.846684,1.249859703,1000112.25,665137.7831,1745979,150734,3849715,1283238.333,427375.8667,1745979,903364,0,0,0,0,0,0,0,0,0,32,8,0.999887763,0.249971941,64,1350,1135.666667,525.0073015,275632.6667,0,0,0,0,0,0,0,0,0,1362.8,1028.5,1350,0,0,0,0,0,0,4,4114,1,1350,-1,-1,4,0,0,0,0,0,0,0,0,0,No Label
10.100.56.49-120.89.97.14-57159-443-6,10.100.56.49,57159,120.89.97.14,443,6,24/06/2019 01:07:33 PM,11196,0,2,0,0,0,0,0,0,0,0,0,0,0,178.6352269,11196,0,11196,11196,0,0,0,0,0,11196,11196,0,11196,11196,0,0,0,0,0,52,0,178.6352269,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,No Label
172.217.194.95-10.100.56.21-443-37722-6,172.217.194.95,443,10.100.56.21,37722,6,24/06/2019 01:18:32 PM,28929,1,1,0,0,0,0,0,0,0,0,0,0,0,69.13477825,28929,0,28929,28929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,32,34.56738913,34.56738913,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,29200,0,0,0,0,0,0,0,0,0,0,No Label
10.100.56.118-74.125.68.113-59776-443-6,74.125.68.113,443,10.100.56.118,59776,6,24/06/2019 01:43:17 PM,17260498,2,1,0,0,0,0,0,0,0,0,0,0,0,0.173807268,8630249,1.14E+07,1.67E+07,603939,1.67E+07,1.67E+07,0,1.67E+07,1.67E+07,0,0,0,0,0,0,0,0,0,40,32,0.115871512,0.057935756,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,29200,0,0,603939,0,603939,603939,1.67E+07,0,1.67E+07,1.67E+07,No Label
161.117.97.83-10.100.56.21-443-44931-6,161.117.97.83,443,10.100.56.21,44931,6,24/06/2019 01:09:39 PM,16066320,5,1,0,0,0,0,0,0,0,0,0,0,0,0.373452041,3213264,6688773.863,1.52E+07,133,1.54E+07,3842244,7550860.135,1.52E+07,133,0,0,0,0,0,0,0,0,0,124,32,0.311210034,0.062242007,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,-1,29200,0,0,898544,0,898544,898544,1.52E+07,0,1.52E+07,1.52E+07,No Label
161.117.94.82-10.100.56.21-443-40225-6,161.117.94.82,443,10.100.56.21,40225,6,24/06/2019 01:27:45 PM,2021730,4,1,0,0,0,0,0,0,0,0,0,0,0,2.473129449,505432.5,620180.7029,1267805,3,753925,251308.3333,435271.8735,753917,3,0,0,0,0,0,0,0,0,0,116,32,1.978503559,0.49462589,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,-1,29200,0,0,0,0,0,0,0,0,0,0,No Label
10.100.56.126-74.125.24.95-42158-443-6,74.125.24.95,443,10.100.56.126,42158,6,24/06/2019 01:51:44 PM,15130181,2,1,0,0,0,0,0,0,0,0,0,0,0,0.198279188,7565090.5,1.07E+07,1.51E+07,12513,1.51E+07,1.51E+07,0,1.51E+07,1.51E+07,0,0,0,0,0,0,0,0,0,40,32,0.132186125,0.066093063,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,29200,0,0,12513,0,12513,12513,1.51E+07,0,1.51E+07,1.51E+07,No Label
172.217.160.34-10.100.56.13-443-33617-6,172.217.160.34,443,10.100.56.13,33617,6,24/06/2019 01:31:24 PM,721653,15,23,4046,3258,1430,0,269.7333333,497.9082627,517,0,141.6521739,200.2996865,10121.20784,52.65688634,19504.13514,70719.22606,419307,1,707566,50540.42857,113018.6221,419307,1,720791,32763.22727,91335.71798,421568,2,0,0,0,0,312,472,20.78561303,31.87127331,0,1430,187.2820513,345.5869111,119430.3131,0,1,0,0,1,0,0,0,1,192.2105263,269.7333333,141.6521739,0,0,0,0,0,0,15,4046,23,3258,-1,1595,7,0,0,0,0,0,0,0,0,0,No Label
172.217.194.95-10.100.56.21-443-37659-6,172.217.194.95,443,10.100.56.21,37659,6,24/06/2019 01:17:34 PM,13240,1,1,0,0,0,0,0,0,0,0,0,0,0,151.0574018,13240,0,13240,13240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,32,75.52870091,75.52870091,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,29200,0,0,0,0,0,0,0,0,0,0,No Label
10.100.56.119-74.125.68.104-56359-80-6,10.100.56.119,56359,74.125.68.104,80,6,24/06/2019 01:19:52 PM,328,1,1,0,0,0,0,0,0,0,0,0,0,0,6097.560976,328,0,328,328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,3048.780488,3048.780488,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,65535,0,0,0,0,0,0,0,0,0,0,No Label
10.100.56.126-74.125.24.95-42220-443-6,74.125.24.95,443,10.100.56.126,42220,6,24/06/2019 01:52:04 PM,58033,1,1,0,0,0,0,0,0,0,0,0,0,0,34.46315028,58033,0,58033,58033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,32,17.23157514,17.23157514,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,29200,0,0,0,0,0,0,0,0,0,0,No Label
10.100.56.120-103.5.150.9-56459-53-17,10.100.56.120,56459,103.5.150.9,53,17,24/06/2019 01:08:29 PM,30155,1,3,43,267,43,43,43,0,112,54,89,30.8058436,10280.21887,132.6479854,10051.66667,14217.41018,26340,132,0,0,0,0,0,30155,15077.5,15927.58025,26340,3815,0,0,0,0,8,24,33.16199635,99.48598906,43,112,72.8,31.33209217,981.7,0,0,0,0,0,0,0,0,3,91,43,89,0,0,0,0,0,0,1,43,3,267,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
216.58.221.67-10.100.56.74-443-60771-17,10.100.56.74,60771,216.58.221.67,443,17,24/06/2019 01:15:32 PM,2009407,3,1,4050,1350,1350,1350,1350,0,1350,1350,1350,0,2687.360002,1.990637039,669802.3333,489060.1994,1185554,212728,1796679,898339.5,406182.6412,1185554,611125,0,0,0,0,0,0,0,0,0,24,8,1.492977779,0.49765926,1350,1350,1350,0,0,0,0,0,0,0,0,0,0,0,1687.5,1350,1350,0,0,0,0,0,0,3,4050,1,1350,-1,-1,3,0,0,0,0,0,0,0,0,0,No Label
10.100.56.45-52.0.252.3-52414-5242-6,52.0.252.3,5242,10.100.56.45,52414,6,24/06/2019 01:26:51 PM,1052763,2,1,154,154,154,0,77,108.8944443,154,154,154,0,292.5634735,2.849644222,526381.5,741348.4271,1050594,2169,1050594,1050594,0,1050594,1050594,0,0,0,0,0,0,1,0,0,64,32,1.899762815,0.949881407,0,154,115.5,77,5929,0,0,0,1,1,0,0,0,0,154,77,154,0,0,0,0,0,0,2,154,1,154,-1,210,1,0,0,0,0,0,0,0,0,0,No Label
157.185.128.201-10.100.56.78-80-50239-6,157.185.128.201,80,10.100.56.78,50239,6,24/06/2019 01:17:36 PM,151068,1,1,0,0,0,0,0,0,0,0,0,0,0,13.23907115,151068,0,151068,151068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,6.619535573,6.619535573,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,251,0,0,0,0,0,0,0,0,0,0,No Label
172.217.194.95-10.100.56.126-443-34234-6,172.217.194.95,443,10.100.56.126,34234,6,24/06/2019 01:49:15 PM,15200419,3,1,0,0,0,0,0,0,0,0,0,0,0,0.263150641,5066806.333,8426234.387,1.48E+07,92292,1.51E+07,7554063.5,1.02E+07,1.48E+07,312373,0,0,0,0,0,0,0,0,0,72,32,0.197362981,0.06578766,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,-1,29200,0,0,404665,0,404665,404665,1.48E+07,0,1.48E+07,1.48E+07,No Label
239.255.255.250-10.100.56.74-1900-53758-17,10.100.56.74,53758,239.255.255.250,1900,17,24/06/2019 01:24:18 PM,304162,1,1,125,125,125,125,125,0,125,125,125,0,821.9304187,6.575443349,304162,0,304162,304162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,3.287721675,3.287721675,125,125,125,0,0,0,0,0,0,0,0,0,0,1,187.5,125,125,0,0,0,0,0,0,1,125,1,125,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
10.100.56.120-103.5.150.9-45495-53-17,10.100.56.120,45495,103.5.150.9,53,17,24/06/2019 01:54:43 PM,103611,0,2,0,140,0,0,0,0,84,56,70,19.79898987,1351.207883,19.30296976,103611,0,103611,103611,0,0,0,0,0,103611,103611,0,103611,103611,0,0,0,0,0,16,0,19.30296976,56,84,65.33333333,16.16580754,261.3333333,0,0,0,0,0,0,0,0,0,98,0,70,0,0,0,0,0,0,0,0,2,140,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
157.240.13.52-10.100.56.114-443-52742-6,157.240.13.52,443,10.100.56.114,52742,6,24/06/2019 01:43:00 PM,4845039,23,6,2250,2285,463,0,97.82608696,135.2205781,1460,0,380.8333333,623.2208009,936.0089774,5.985503935,173037.1071,240792.3382,1027878,946,4771455,216884.3182,258241.6238,1041410,946,4237388,847477.6,823947.6079,1873032,2718,0,0,0,0,460,144,4.747123811,1.238380124,0,1460,151.1666667,307.88792,94794.97126,0,1,0,0,1,0,0,0,0,156.3793103,97.82608696,380.8333333,0,0,0,0,0,0,23,2250,6,2285,-1,727,13,0,0,0,0,0,0,0,0,0,No Label
10.100.56.120-103.5.150.9-56800-53-17,10.100.56.120,56800,103.5.150.9,53,17,24/06/2019 01:26:02 PM,127400,1,3,43,293,43,43,43,0,125,54,97.66666667,38.21430797,2637.362637,31.39717425,42466.66667,65748.77791,118222,259,0,0,0,0,0,127400,63700,77105.75185,118222,9178,0,0,0,0,8,24,7.849293564,23.54788069,43,125,78,38.34709898,1470.5,0,0,0,0,0,0,0,0,3,97.5,43,97.66666667,0,0,0,0,0,0,1,43,3,293,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
172.217.194.95-10.100.56.126-443-33770-6,172.217.194.95,443,10.100.56.126,33770,6,24/06/2019 01:47:09 PM,16199536,3,1,0,0,0,0,0,0,0,0,0,0,0,0.246920653,5399845.333,7745386.814,1.43E+07,160485,1.45E+07,7228589.5,9995809.244,1.43E+07,160485,0,0,0,0,0,0,0,0,0,72,32,0.185190489,0.061730163,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,-1,29200,0,0,1902842,0,1902842,1902842,1.43E+07,0,1.43E+07,1.43E+07,No Label
203.205.142.143-10.100.56.13-8080-54068-6,10.100.56.13,54068,203.205.142.143,8080,6,24/06/2019 01:08:58 PM,2997066,7,1,0,0,0,0,0,0,0,0,0,0,0,2.66927722,428152.2857,785114.3919,2005082,397,2994594,499099,835107.5771,2005082,397,0,0,0,0,0,0,0,0,0,280,40,2.335617567,0.333659652,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,-1,65535,0,0,0,0,0,0,0,0,0,0,No Label
202.166.220.238-10.100.56.227-443-39181-6,10.100.56.227,39181,202.166.220.238,443,6,24/06/2019 01:51:14 PM,537603,2,10,126,3924,126,0,63,89.09545443,1460,0,392.4,583.5664677,7533.440104,22.32130401,48873,53010.82568,144374,4063,289673,289673,0,289673,289673,537603,59733.66667,89068.76471,285807,4063,0,0,0,0,40,244,3.720217335,18.60108668,0,1460,311.5384615,529.0613725,279905.9359,0,1,0,0,0,0,0,0,5,337.5,63,392.4,0,0,0,0,0,0,2,126,10,3924,-1,245,1,0,0,0,0,0,0,0,0,0,No Label
